date,max_temperature,avg_temperature,min_temperature,max_dew_point,avg_dew_point,min_dew_point,max_humidity,avg_humidity,min_humidity,max_wind_speed,avg_wind_speed,min_wind_speed,rainfall
6/8/2018,91,84.8,79,79,76.8,75,94,77.8,62,12,4.3,0,6.91
7/8/2018,91,85.1,81,79,76.9,73,89,77,62,12,3.4,0,1.75
8/8/2018,90,81.1,73,77,74.3,72,100,81.4,62,16,2.9,0,0.01
9/8/2018,91,83,77,77,75,73,94,78.3,55,12,3.7,0,0.01
10/8/2018,91,83.4,77,77,75.5,73,94,78.4,59,10,4.6,0,0
11/8/2018,91,84.4,79,79,76,73,94,77.3,55,12,3.5,0,0.01
15/8/2018,93,85.9,81,79,75,72,89,70.7,52,16,6.8,0,4.5
16/8/2018,91,85.2,79,77,75.5,73,89,73.6,59,9,3.2,0,0.38
17/8/2018,91,82.7,79,79,75.9,73,94,81.3,59,9,2.8,0,0.51
21/8/2018,90,84.4,79,79,76.8,73,94,78.6,59,9,3.3,0,36.44
23/8/2018,86,79.3,75,75,73.8,72,100,85,62,9,3.2,0,0.73
24/8/2018,90,81.8,75,75,72.1,70,89,73.3,52,9,2.8,0,12.11
25/8/2018,91,81.8,75,75,72.5,68,89,74.7,46,8,2.2,0,22.46
27/8/2018,91,85.9,77,79,76,73,89,73.1,59,9,4.5,0,0.15
28/8/2018,90,83.6,77,79,75.1,72,94,76.9,55,12,4.2,0,0.2
30/8/2018,90,84.3,79,77,75.4,72,89,75.7,62,12,4.8,0,0.01
31/8/2018,90,83.8,77,77,74.9,72,94,76.1,55,12,4.4,0,0.18
1/9/2018,91,84.4,79,77,74.4,72,89,73.4,58,13,4.6,0,1.61
2/9/2018,88,80.6,75,77,75.1,72,94,84.2,70,9,2.5,0,4.76
6/9/2018,90,83.7,77,79,75.5,73,89,77.2,62,9,4,0,7.73
7/9/2018,84,79.1,73,79,76.4,73,100,92.2,79,14,3.3,0,4.57
8/9/2018,84,80.1,77,79,76.1,75,100,88.4,74,9,3.2,0,0.88
11/9/2018,84,80,75,77,75.1,73,100,86.4,79,8,3.3,0,7.66
14/9/2018,88,81.2,77,77,75.2,73,100,83.2,66,7,2.8,0,7.46
15/9/2018,84,78.9,75,77,74.8,73,100,88.1,74,10,4.1,0,9.8
16/9/2018,82,78.7,77,77,76.2,75,100,92.8,79,7,1.8,0,5.04
18/9/2018,84,79.2,73,75,73.8,72,100,85.1,66,9,2.8,0,5.52
20/9/2018,90,83,77,79,76,73,94,80.3,66,10,3,0,17.05
21/9/2018,91,82.1,77,77,74.5,72,94,79.5,55,12,3.9,0,9.3
22/9/2018,88,80.8,77,77,74.8,72,100,83.1,58,12,3,0,0.07
23/9/2018,88,82.1,77,77,75.9,75,100,82.5,66,13,4.3,0,0.24
24/9/2018,90,83,75,77,76,73,100,80.7,66,20,5.8,0,0.02
26/9/2018,91,83,77,79,76.2,73,94,80.8,59,13,4.5,0,0.01
27/9/2018,91,84,79,79,76.8,73,94,79.8,55,12,4.7,0,11.66
28/9/2018,90,82.7,79,79,76.9,75,94,83.6,66,12,5,0,11.33
4/1/2019,86,79.9,75,77,73.9,72,100,83.3,66,9,3.7,0,3.48
6/1/2019,91,83.3,77,77,75.7,73,94,79,59,10,3.9,0,2.28
8/1/2019,90,84,79,79,76,73,94,77.8,66,12,4.1,0,4.33
9/1/2019,91,83.4,79,79,75.7,73,94,79.3,55,12,6,0,2.65
11/1/2019,90,84,79,79,74.4,72,89,73.4,62,12,5.6,0,1.77
12/1/2019,90,82.7,77,77,70.7,66,89,67.6,49,12,6.8,0,0.27
14/1/2019,91,84,79,77,73.6,72,84,71.9,59,13,5.3,0,3.8
15/1/2019,91,84.1,79,77,73.3,70,89,71.4,55,10,4.6,0,9.52
16/1/2019,91,83.3,79,77,73.5,70,89,73.5,55,9,4.4,0,5.17
17/1/2019,91,84.1,79,77,72.8,72,84,69.2,55,15,7.7,3,4.93
20/1/2019,93,84.5,77,75,71.7,68,79,66,44,13,6.9,0,1.04
23/1/2019,93,84.7,79,75,72.3,70,89,67.4,46,9,4.7,1,7.08
26/1/2019,91,83.4,77,70,64.3,57,66,53.3,37,13,7.2,0,0.25
27/1/2019,88,82.4,77,72,69,66,70,63.6,51,12,6.6,0,0.2
1/2/2019,90,82.9,79,77,74.3,70,89,75.7,55,12,5.2,0,2.5
3/2/2019,91,84.9,81,79,75.7,73,89,75.3,55,12,5,0,5.89
4/2/2019,93,84.8,79,79,75.1,70,94,73.9,49,12,5.7,0,0.93
5/2/2019,93,85.1,79,77,76.1,73,94,76.1,55,13,5.2,0,0.79
7/2/2019,91,83.5,79,79,74,70,94,73.9,59,12,5.9,0,3.14
8/2/2019,93,84.8,79,77,75.1,73,89,74.3,55,12,4.9,0,6.53
9/2/2019,93,85.3,79,79,75.8,72,89,74.7,49,13,4.8,0,3.93
10/2/2019,95,85.4,79,77,75.4,70,94,73.9,49,12,4.6,0,8.13
13/2/2019,93,85.1,81,77,73.4,70,79,68.7,49,10,5.5,0,3.39
16/2/2019,88,82.6,77,79,75,68,94,78.6,62,10,4.2,0,6.74
18/2/2019,91,84.1,77,79,74.8,70,89,74.3,59,13,4,0,0.06
19/2/2019,93,83.3,77,77,75.4,73,89,78.2,56,14,4.4,0,3.29
20/2/2019,91,82.9,79,79,76,73,94,80.9,62,14,5.3,0,1.15
22/2/2019,93,85.5,79,79,77.5,75,94,77.5,56,12,5.6,0,1.66
24/2/2019,93,85.2,79,79,74.4,70,84,71,52,12,4.8,0,1.53
27/2/2019,97,87,81,77,73.4,70,79,64.8,44,10,6.2,1,0.52
1/3/2019,97,87.1,82,79,74.7,64,89,68.2,36,12,5.7,0,0.38
4/3/2019,95,85.8,79,75,69.4,61,83,60.2,36,10,3.6,0,13.67
5/3/2019,95,85,75,77,68.6,63,84,59.4,36,10,4.2,0,16.56
6/3/2019,95,86.2,79,77,74.7,72,89,70.3,49,12,4.8,0,1.65
10/3/2019,93,84.7,77,79,76,72,94,75.8,55,14,5.1,0,6.02
16/3/2019,95,87.2,81,79,73.8,68,89,65.7,44,12,5.2,1,26.59
19/3/2019,95,87,81,79,74.9,70,84,68.5,49,15,5.8,0,66.31
20/3/2019,91,85.3,81,79,76.7,73,89,75.8,62,14,5.5,0,3.77
21/3/2019,95,86.7,81,79,75.2,66,89,70.5,39,12,4.8,0,1.01
25/3/2019,93,83.3,77,79,76.8,73,94,81.7,59,9,3.4,0,12.04
26/3/2019,91,85.3,79,81,77.5,73,94,78.4,63,12,4.8,0,1.55
27/3/2019,93,85.8,81,81,78.1,73,94,77.9,63,15,5.9,0,20.02
28/3/2019,93,85.8,79,79,76.2,73,89,73.9,56,14,5.9,0,39.69
29/3/2019,93,86.2,81,81,77.1,73,94,75,55,13,4.6,0,4.77
30/3/2019,91,85.1,79,81,77.3,75,94,77.8,59,13,3.2,0,1.63
31/3/2019,91,85.3,79,79,76,73,94,74.8,55,9,3.9,0,1.42
3/4/2019,91,83.4,79,79,76.3,73,94,80.6,59,14,5.2,0,3.88
4/4/2019,93,83.9,79,79,76.5,73,94,79.8,63,20,5.4,0,0
5/4/2019,93,84.9,79,79,76.4,73,89,76.7,56,10,3.9,0,0.02
6/4/2019,93,85.4,79,81,78.5,77,100,79.9,63,12,4.9,0,0
9/4/2019,93,86.2,79,79,74.2,66,89,68.8,43,10,4.2,0,0.16
10/4/2019,91,85.8,81,77,74.1,70,84,68.6,55,12,5,0,1.84
12/4/2019,93,87.2,82,81,78.3,75,89,74.8,59,13,4.5,0,198.26
15/4/2019,91,84.4,77,81,77.2,73,94,79.7,63,13,4.7,0,0
16/4/2019,93,86,79,82,79.6,77,100,81.1,63,13,5.3,0,0.03
17/4/2019,91,85.4,79,81,78.6,77,94,80.5,63,12,5.4,0,1.9
19/4/2019,93,86.6,81,81,79.4,77,94,79.1,59,10,3.5,0,0.93
25/4/2019,93,86.4,81,81,79.8,79,100,80.6,63,13,4.3,0,5.49
26/4/2019,91,86.3,81,81,79.5,73,94,79.8,66,9,5.1,0,1.63
28/4/2019,90,83.3,75,79,75.9,73,100,79.5,59,14,4.1,0,0.02
29/4/2019,93,86.5,81,81,77.3,73,89,74.5,59,10,3.9,0,0.82
1/5/2019,93,85.9,81,81,78.1,75,94,77.8,59,8,3.4,0,4
2/5/2019,95,86.5,82,82,78.7,75,89,77.7,59,9,2.8,0,0.17
3/5/2019,93,86.9,81,81,78.6,75,94,77.1,56,8,2.4,0,0.07
6/5/2019,82,79.3,75,79,76.3,73,100,91.8,84,9,3.2,0,23.34
7/5/2019,86,81.6,79,81,79.1,77,100,91.9,79,6,1.9,0,34.1
8/5/2019,84,79.8,75,79,78,73,100,94.5,84,9,3,0,17.26
9/5/2019,88,80,75,79,76.8,73,100,90.7,70,13,3.1,0,7.83
10/5/2019,82,79.6,77,79,76.9,75,100,92.4,79,7,2.4,0,0.02
11/5/2019,91,83.1,75,79,76.3,73,100,81.1,63,9,3.1,0,0.15
12/5/2019,91,83.2,77,81,77.5,73,100,83.8,59,8,2.6,0,1.86
17/5/2019,90,82.1,75,79,76,72,94,82.8,66,13,3.3,0,0
18/5/2019,90,83.5,77,79,77.5,75,94,82.7,70,12,3.6,0,0.11
19/5/2019,88,83.1,79,81,78.7,75,100,86.1,79,9,2.8,0,12.25
25/5/2019,90,83.6,77,79,77.5,75,100,82,66,9,3.6,0,0.78
26/5/2019,91,85.3,81,81,78.7,77,94,80.8,66,12,3.6,0,3.64
27/5/2019,93,85.8,81,81,78,75,94,78,59,10,4,0,0.12
28/5/2019,91,84.1,77,81,78.7,75,100,83.6,63,15,4.2,0,0
29/5/2019,90,83.1,77,79,77.5,75,100,84.1,62,10,4.1,0,0.04
30/5/2019,90,82.9,75,81,77.4,73,100,84.2,66,10,4.5,0,0.03
31/5/2019,88,83.1,79,81,78.8,77,100,87.1,70,10,4.4,0,63.94
1/6/2019,90,82.9,77,81,77.9,75,100,85.5,66,9,3.7,0,13.4
4/6/2019,90,83.3,77,79,75.8,73,94,79.1,62,10,4.6,0,0.58
5/6/2019,88,82.8,79,79,77.7,75,94,84.4,70,16,4.9,0,0.59
6/6/2019,88,82.1,79,79,77,75,94,85.1,70,23,4.3,0,1.09
7/6/2019,90,83.5,79,77,76.2,73,94,79.8,62,9,3.1,0,0.43
8/6/2019,90,84.2,79,81,78.3,77,100,83.1,66,14,3.9,0,0.05
9/6/2019,90,83.3,79,79,77.3,75,94,82.7,66,12,4.7,0,24.06
10/6/2019,86,86,86,81,81,81,84,84,84,5,5,5,10.41
11/6/2019,84,84,84,79,78.1,77,84,81.9,79,8,7.3,6,0
12/6/2019,91,86.2,82,82,78.5,75,89,77.6,66,15,8.8,0,0
14/6/2019,93,86,81,81,77.9,75,89,76.8,56,14,6.9,0,1.96
15/6/2019,88,83.6,81,79,77.4,75,94,81.8,66,9,3.8,0,3.59
16/6/2019,91,85.4,81,81,78.5,75,94,80.2,59,10,3.8,0,0.77
17/6/2019,91,85.7,82,81,79.4,77,89,81,63,9,4.2,0,30.93
18/6/2019,91,85.5,81,81,78.6,75,94,79.8,59,14,5.8,0,10.51
19/6/2019,88,84.9,81,81,79.3,77,94,82.9,74,9,5.4,0,2.77
20/6/2019,90,85,79,81,76.5,73,94,76.2,59,13,4.6,0,0.01
21/6/2019,93,84.9,79,79,75.4,73,89,74.2,59,8,2.8,0,0
22/6/2019,91,83,77,77,74.8,73,89,77.5,59,8,4.1,0,0.03
23/6/2019,90,82.8,77,79,76.3,73,94,81.9,62,10,4.5,0,0.21
24/6/2019,91,85.1,81,81,77.7,77,94,79.3,63,14,5,0,0.07
26/6/2019,90,84.1,81,79,77.3,75,94,80.3,62,10,4.7,0,1.46
27/6/2019,91,84.8,81,79,76.9,75,94,78.3,62,10,3.8,0,85.95
28/6/2019,91,85.2,79,81,77.8,75,94,79.1,63,14,6.3,0,24.74
29/6/2019,91,85.9,81,81,78.6,75,94,78.8,59,14,4.9,0,104.72
30/6/2019,91,85.3,82,81,77.9,75,94,78.4,62,12,5,0,93.09
1/7/2019,91,85.5,81,81,78.8,77,94,80.5,66,12,4.8,0,44.44
2/7/2019,91,86.2,82,81,78.6,77,89,77.9,63,14,6,0,4.99
6/7/2019,90,84.9,79,77,74.5,70,94,72.4,52,16,6.1,0,0.32
8/7/2019,91,85.4,81,79,77.7,77,94,77.7,63,13,5.7,0,0.01
9/7/2019,88,84,79,77,75.4,73,94,76.5,62,13,6,0,0.03
12/7/2019,91,83.2,77,79,75.5,72,89,78.5,59,13,5.6,0,0.01
14/7/2019,90,83.2,79,79,76.3,73,94,80.5,62,9,3.2,0,1.8
16/7/2019,82,78,73,79,75.8,73,100,93.5,89,13,2.6,0,0.23
17/7/2019,90,82.3,75,79,75.3,72,100,80.7,59,13,5.2,0,0.06
21/7/2019,91,85.1,79,79,77.1,75,94,77.7,62,13,4.4,0,0.03
22/7/2019,91,84.7,79,79,76.6,72,89,77.2,62,14,5.6,0,0.09
23/7/2019,90,83.7,77,79,76,73,94,78.5,66,10,5.1,0,0.37
25/7/2019,90,83.8,79,77,74.9,72,89,75.9,59,8,3.5,0,5.39
26/7/2019,91,85.3,81,79,76.4,72,94,75.8,55,14,5.4,0,18.63
27/7/2019,91,84.9,79,79,75.9,72,89,75.7,52,12,3.7,0,0.93
28/7/2019,91,85.3,81,79,76.2,72,89,75.1,55,12,4.5,0,0.68
29/7/2019,90,83.9,77,77,74.4,73,89,74.4,59,10,3.5,0,0
30/7/2019,93,85.3,79,77,74.8,72,94,72.3,52,12,3.1,0,0
31/7/2019,91,84.8,79,79,76,73,94,76,55,10,3.2,0,0.05
1/8/2019,90,81.7,75,77,75.1,73,94,81.5,59,20,3.8,0,0.09
2/8/2019,91,84.9,79,79,75.9,72,94,75.9,55,15,6.2,0,5.86
3/8/2019,90,84.7,81,79,76.1,72,89,76.1,55,15,4.3,0,15.24
4/8/2019,91,84.8,81,79,77.7,75,94,80.3,59,13,4.1,0,11.04
5/8/2019,91,85,81,79,77.8,75,94,79.3,62,15,7.1,0,0.58
6/8/2019,93,84.8,79,79,76.3,73,94,76.8,59,15,5.3,0,0
7/8/2019,91,84.5,79,79,77.5,75,94,80.1,62,8,2.5,0,0
8/8/2019,91,85.1,79,79,76.3,72,94,76,55,10,3.6,0,0
9/8/2019,90,84.2,75,79,77.3,70,94,80.2,70,20,6.5,0,0.12
10/8/2019,90,80.6,75,79,73.3,70,94,80.4,55,13,4.2,0,2.54
11/8/2019,91,83.9,77,81,76.3,73,94,78.9,62,18,6.5,0,0
12/8/2019,91,85.9,82,81,77.3,75,89,75.6,62,13,5,0,0
13/8/2019,91,85.7,79,81,77.7,75,94,77.6,59,12,4.7,0,0
14/8/2019,91,84.9,81,79,76.7,72,89,76.7,52,12,3.7,0,0
15/8/2019,82,80.5,77,77,75,73,100,84.7,74,10,4.1,0,0.11
16/8/2019,90,82.9,77,79,75.7,72,94,80,55,16,5.4,0,1.86
17/8/2019,91,85,79,79,76.8,75,94,77.3,62,14,6.5,0,0.1
18/8/2019,93,84.7,81,79,77.3,73,94,79.6,55,12,5.3,0,0.07
19/8/2019,90,84.2,79,79,75.8,73,89,77.2,59,15,6.7,0,5.17
20/8/2019,91,85.2,79,79,76.5,73,89,75.9,59,14,4.7,0,14.83
21/8/2019,84,80.7,73,79,75.3,73,100,84.3,70,12,4.9,0,3.39
22/8/2019,91,83.5,77,77,74.8,70,94,76.3,62,9,3.7,0,23.59
23/8/2019,91,84.7,79,79,74.3,72,84,71.7,55,13,4.7,0,11.88
24/8/2019,88,81.3,77,79,76.3,75,100,85.8,66,18,3.8,0,0.34
25/8/2019,88,81,77,77,74.9,73,94,83.2,66,8,4.4,0,3.05
26/8/2019,91,83,77,77,74.6,73,89,77.3,59,10,2.8,0,5.72
27/8/2019,88,82.1,77,79,75,72,94,80.3,62,9,2.3,0,0.86
28/8/2019,84,80.5,77,77,74.5,72,89,83.6,74,9,2.5,0,1.45
29/8/2019,88,82.4,77,79,75.7,72,94,81.2,66,12,4.3,0,0.03
30/8/2019,90,83.7,79,79,76.5,73,94,79.7,66,15,6,0,0
31/8/2019,91,85.1,81,79,75,72,89,72.8,55,16,7.9,0,7.16
1/9/2019,90,84.5,81,77,73.6,70,84,69.9,62,9,6.3,0,1.71
2/9/2019,91,85.1,81,79,76.6,72,89,76.6,52,8,3.2,0,0.86
3/9/2019,86,81,77,79,77.5,75,94,88.8,79,15,1.9,0,7.37
4/9/2019,88,82.7,77,79,76.9,75,100,83.1,70,14,4.3,0,0.11
5/9/2019,90,84.4,81,79,76.1,73,94,76.8,66,10,4.3,0,9.62
6/9/2019,90,84.3,79,79,77.2,73,94,79.8,66,14,5,0,4.04
7/9/2019,90,84.6,81,79,77.3,75,94,79.5,62,14,4.8,0,0.05
8/9/2019,88,84,79,79,76,72,89,77.4,58,20,4.8,0,0.04
9/9/2019,86,81,75,77,75.1,72,100,83.6,66,18,3.6,0,25.39
10/9/2019,90,82.4,77,79,76.1,72,94,82,62,12,4.2,0,4.51
11/9/2019,90,83.2,75,79,76.8,72,94,81.7,66,15,6.1,0,13.2
12/9/2019,90,83.3,77,79,76.1,73,94,79.8,59,12,4.8,0,1.79
13/9/2019,90,82.2,77,79,75.8,70,94,81.9,62,9,2.7,0,50.17
14/9/2019,84,80.4,79,79,76.7,75,94,89.2,79,8,2,0,1.07
15/9/2019,86,80.4,77,79,74.9,72,94,84.6,66,9,4.2,0,0.5
16/9/2019,90,82.9,77,77,74.5,72,89,77.3,58,10,3.4,0,2.17
17/9/2019,88,83.4,79,79,76.8,73,89,81.3,62,9,3.2,0,2.27
18/9/2019,88,82.9,79,79,77,75,94,82.8,66,15,3.2,0,0.15
19/9/2019,88,82.7,79,79,76.8,75,89,82.7,70,10,4.1,0,5.77
20/9/2019,84,80.6,75,79,75.5,73,100,85.2,74,14,3.4,0,6.99
21/9/2019,88,83.2,77,79,76.3,75,94,80.6,66,12,4.2,0,12.88
22/9/2019,91,84.4,81,79,75.7,73,89,76,59,10,4.1,0,0.54
23/9/2019,90,82.9,75,79,76,73,100,81.3,62,12,5.1,0,12.2
24/9/2019,91,82,77,79,76.4,73,100,84.6,59,25,3.5,0,8.68
25/9/2019,90,82.2,77,81,77.8,75,100,87.5,66,14,3.7,0,0.8
26/9/2019,88,81,77,79,77.8,75,100,90.4,74,9,3.2,0,6.42
27/9/2019,88,80.3,75,79,76,73,100,87.8,74,12,3.9,0,0.17
28/9/2019,90,81.5,75,79,75.5,73,100,83.5,62,10,4.4,0,13.12
29/9/2019,91,81.9,75,77,75.1,73,100,81.7,55,12,5.9,0,9.39
30/9/2019,88,82,77,79,77,75,100,85.2,70,17,5,0,7.34
1/1/2020,91,84.7,79,73,69.1,66,74,59.9,46,14,9.3,2,7.54
2/1/2020,91,84.3,81,77,72.2,70,84,67,52,14,7.5,0,1.48
3/1/2020,91,84.8,79,77,73.8,72,89,70.2,55,15,7.3,2,0.33
4/1/2020,93,85,79,77,72.5,70,79,66.2,46,16,10,3,1
5/1/2020,91,84.2,77,77,70.8,68,84,64.2,52,13,6.4,0,1.57
6/1/2020,93,85.1,79,70,67.8,64,70,57,41,17,9.9,2,4.21
7/1/2020,91,84.7,79,75,70.3,68,79,62.2,49,12,6.2,0,4.19
8/1/2020,93,85.5,81,77,73.7,72,84,67.8,55,13,7.5,3,7
9/1/2020,93,84.8,79,77,72.8,68,94,68.6,49,13,5.1,0,2.49
10/1/2020,91,84.5,79,79,73.2,68,89,69.2,58,13,6.8,2,3.26
11/1/2020,91,83.5,77,81,76.8,72,100,81.3,55,12,4.4,0,0.76
12/1/2020,91,83.1,77,79,75.2,72,94,78.4,55,8,3.4,0,2.35
13/1/2020,90,83.5,79,79,76,75,94,79.2,62,10,4,0,1.37
14/1/2020,91,84.3,77,77,71.7,68,89,66.8,46,12,5.2,0,0.74
15/1/2020,91,84.1,77,75,72.8,70,84,69.6,55,10,4.2,0,0.46
16/1/2020,91,84.9,79,75,72.6,68,84,66.9,55,12,5.4,0,0.51
17/1/2020,91,84.8,79,77,73.2,72,78,68.6,59,12,5.7,0,8.41
18/1/2020,91,85.4,81,77,73.4,72,84,67.7,52,12,5.9,0,13.09
19/1/2020,91,84.8,79,79,75,72,94,73.5,55,13,5.4,0,34.03
20/1/2020,91,84.7,79,79,76.3,73,100,77.2,59,13,4.3,0,0.11
21/1/2020,90,83.9,81,79,74.8,72,89,74.2,59,13,5.8,0,0.12
22/1/2020,91,84.3,77,75,71.3,68,79,65.3,46,12,5.9,0,0.81
23/1/2020,91,84.7,79,77,74.2,72,89,71.4,55,13,5.6,0,2.96
24/1/2020,93,85.9,81,75,72.1,64,84,64.4,48,12,6.8,2,5.11
25/1/2020,91,84.7,79,79,70.8,64,79,64,48,13,5.4,0,14.75
26/1/2020,93,84.6,79,77,72.9,70,89,69.5,46,12,4.7,0,11.73
27/1/2020,93,84.8,77,77,72.4,68,89,67.6,49,14,4,0,2.77
28/1/2020,93,85.2,79,77,74.4,72,89,71.2,52,12,4.3,0,2.88
29/1/2020,91,84.8,81,77,74.3,72,84,71.6,52,15,5.8,0,1.29
30/1/2020,93,84.5,79,77,74.6,68,94,74,49,12,4.1,0,5.48
31/1/2020,88,83.1,81,77,74.2,70,84,74.7,62,13,6.4,0,0.26
1/2/2020,90,82.9,77,79,76.7,75,100,82.2,66,14,4.8,0,0.45
2/2/2020,91,84.5,81,77,72.7,70,84,67.6,55,13,5.2,0,0.19
4/2/2020,90,82.5,75,75,71.1,64,94,69.7,55,12,5.3,0,1.1
5/2/2020,90,83.3,77,75,72,70,83,69.4,55,10,6,0,48.16
6/2/2020,91,84.2,79,77,74.3,72,94,73.4,55,12,6,0,41.58
7/2/2020,91,85.1,79,77,72.1,68,84,66.2,46,13,7.2,0,35.35
8/2/2020,91,84,77,77,67.9,63,84,59.6,43,12,6.7,0,0.74
9/2/2020,90,83.8,79,75,72.2,68,84,68.5,58,13,6.4,0,0
10/2/2020,90,82.6,77,77,73.5,70,100,74.9,55,13,6.7,0,0.26
13/2/2020,91,83.7,77,79,76.5,73,100,80,55,12,5.8,0,15.98
14/2/2020,91,85,81,81,77.2,73,89,78.2,59,13,4.5,0,7.66
16/2/2020,91,84.6,79,79,76.5,73,94,77.9,59,10,3.7,0,0.02
18/2/2020,90,82.3,73,79,74.9,72,100,79.8,58,15,5.4,0,3.92
25/2/2020,91,85.3,79,77,71.5,68,84,63.6,49,12,7,0,0.07
26/2/2020,93,86.1,81,77,71.8,66,84,63.3,44,13,6,0,0
28/2/2020,93,85.7,79,79,73.6,70,84,67.8,49,12,5.5,0,1.33
29/2/2020,93,85.9,81,79,75.3,73,89,71.5,55,13,6.4,2,3.29
1/3/2020,93,85.9,81,77,73.7,70,84,67.6,49,13,6.6,0,56.75
2/3/2020,93,85.7,79,79,76.1,73,94,74,56,13,5.6,0,4.56
4/3/2020,91,85.7,81,79,75.8,72,89,72.8,52,13,5.5,0,33.46
5/3/2020,93,85.7,81,77,75.4,72,84,72.1,49,10,4.7,0,255.92
6/3/2020,91,84.8,81,79,76.1,75,89,75.8,62,10,3.9,0,6.14
8/3/2020,93,86.2,81,79,77.6,75,89,75.9,56,10,3.4,0,0.01
9/3/2020,93,86.2,81,79,77.6,75,89,75.8,56,12,3.5,0,0.02
10/3/2020,93,86.3,81,79,77.6,77,94,75.7,59,8,3.3,0,0.01
14/3/2020,93,86.4,81,79,76.4,75,89,72.6,56,14,5,0,0.02
18/3/2020,93,85.7,79,79,74.9,72,89,71.7,52,10,4.9,0,7.97
19/3/2020,91,85.2,81,77,74.9,70,84,72.7,52,13,5.9,0,95.48
22/3/2020,91,84.5,79,77,73.3,70,83,70,52,13,4.3,0,5.78
24/3/2020,91,84.7,81,79,76.8,75,89,77.8,59,16,5.5,0,0.16
25/3/2020,91,84.7,81,79,77.5,73,94,79.2,55,13,4.1,0,0
26/3/2020,91,84.8,81,81,77.8,75,94,79.8,63,10,3.6,0,0
27/3/2020,91,85.8,79,79,77.1,75,94,76,62,10,4.1,0,0.02
28/3/2020,93,87.2,82,81,78.6,75,89,75.6,59,12,4.6,0,0
29/3/2020,93,85.3,79,81,78.4,75,94,80.4,66,10,4.6,0,0
31/3/2020,93,86.8,81,79,76.8,72,89,73,49,12,4.5,0,0
1/4/2020,93,86.4,82,81,79,77,94,78.3,63,13,3.9,0,0
2/4/2020,90,84.2,81,81,77.5,73,89,80.2,70,10,3.9,0,0.66
3/4/2020,91,83.8,79,81,77.8,75,94,82,66,17,4.4,0,7.84
4/4/2020,93,86.1,79,79,77,73,94,75.5,52,10,5.2,2,25.07
6/4/2020,91,84,79,79,76.9,73,94,80.6,59,12,4.8,0,13.17
8/4/2020,91,85.2,79,79,76.3,73,94,75.7,59,13,4.7,0,0.67
9/4/2020,91,84.4,77,81,78.6,73,100,83.2,63,12,4.7,0,48.85
14/4/2020,91,84.4,81,79,76.5,73,89,77.4,55,14,5.7,0,24.28
15/4/2020,91,85.3,81,81,77.9,75,89,78.7,66,14,4.9,0,0.58
16/4/2020,91,84.3,77,79,77.2,75,100,80.3,59,10,4.6,0,0.03
20/4/2020,93,85.7,79,81,77.7,75,94,77.7,56,14,5.8,0,0.04
21/4/2020,91,85.8,81,81,78.6,75,94,79.2,66,12,5,0,0
22/4/2020,93,84,79,82,78.3,75,94,83.7,63,13,5.3,0,0
23/4/2020,91,81.8,73,79,76.8,73,100,86.3,62,20,4.4,0,0
24/4/2020,90,83.2,77,79,76.2,73,100,81.1,59,13,3.9,0,0
25/4/2020,91,84.7,77,81,78.4,75,100,82,62,12,4.3,0,0.07
26/4/2020,90,80.9,77,79,76.9,75,100,88.6,62,9,3.2,0,0
27/4/2020,88,81.5,77,79,76.8,75,100,86.4,70,10,4.1,0,0.01
28/4/2020,90,82.3,77,79,76.7,73,94,84,70,12,4.5,0,0
29/4/2020,90,82.6,79,79,76.8,73,94,83.3,66,12,4.8,0,0.08
30/4/2020,88,82.5,79,81,77.3,75,94,85,70,10,3.4,0,1.43
1/5/2020,86,81.3,79,81,77.5,75,100,88.6,74,8,2.6,0,0.07
3/5/2020,91,85.2,81,81,78.3,77,94,80.2,63,10,4.8,0,4.1
4/5/2020,90,84,79,81,77.3,73,94,80.7,59,13,3.4,0,2.44
5/5/2020,90,85,81,81,78.4,75,89,80.7,70,10,3.3,0,8.48
7/5/2020,90,85.4,82,81,79.8,79,94,82.7,70,10,3.3,0,17.98
8/5/2020,93,85.6,81,81,79,75,94,80.8,66,12,4.7,0,9.33
9/5/2020,91,84.2,79,81,78.1,75,94,82.5,63,13,5.3,0,13.12
11/5/2020,91,83.6,77,79,77.5,75,100,82.8,66,12,5.5,0,2.67
14/5/2020,91,85.8,81,81,78.7,75,94,79.4,62,12,4.5,0,66.28
15/5/2020,90,85.3,81,81,79.6,77,94,83.4,70,13,5.3,0,8.94
16/5/2020,88,84.2,79,81,79.1,77,94,84.5,75,13,5.4,0,5.28
17/5/2020,84,80,77,79,77.9,75,100,93.6,84,16,3.2,0,0.74
20/5/2020,93,86.3,82,82,80,77,94,81.3,59,12,3.5,0,0.9
21/5/2020,93,86.3,81,81,77.6,75,89,75.9,56,9,4,0,0.04
22/5/2020,88,82.1,77,81,78.2,75,100,87.9,74,16,2.8,0,0.01
23/5/2020,88,82.1,79,81,77.7,75,94,86.8,74,13,3.6,0,0.11
27/5/2020,90,84.3,79,82,78.3,75,94,82.5,70,10,3.6,0,0.28
28/5/2020,91,85.3,79,81,78.8,77,94,81.3,70,10,4.5,0,3.65
29/5/2020,90,82.3,77,81,77.4,72,100,86.1,55,14,4.4,0,2.89
30/5/2020,90,84,77,81,78,77,100,82.5,66,10,4.1,0,0.04
31/5/2020,88,83.1,79,81,78,75,94,84.8,70,17,5.4,0,0
